Anamul Haque,Bangladesh,7,38,,-,-,,-,,,-,,
RW Anderson,New Zealand,2,2,,-,-,,-,,,-,,
Anil Dalpat,Pakisthan,2,15,,-,-,,-,,,-,,
Ankur Vasishta,HKG,0,4,,-,-,,-,,,-,,
ZS Ansari,England,0,1,,-,-,,-,,,-,,
Anwar Hossain,Bangladesh,0,1,,-,-,,-,,,-,,
V Aravind,UAE,0,3,,-,-,,-,,,-,,
KJ Arnott,Zimbabwe,6,13,,-,-,,-,,,-,,
Arshad Pervez,Pakisthan,0,2,,-,-,,-,,,-,,
J Arun Lal,India,7,13,,-,-,,-,,,-,,
Asghar Ali,UAE,0,2,,-,-,,-,,,-,,
Ashraf Ali,Pakisthan,5,16,,-,-,,-,,,-,,
Asif Mahmood,Pakisthan,0,2,,-,-,,-,,,-,,
SK Atai,Papua New Guinea,0,2,,-,-,,-,,,-,,
MA Atherton,England,8,54,,-,-,,-,,,-,,
Atiq-uz-Zaman,Pakisthan,0,3,,-,-,,-,,,-,,
JJ Atkinson,HKG,9,9,,-,-,,-,,,-,,
Azam Khan,Pakisthan,2,6,,-,-,,-,,,-,,
Azmat Rana,Pakisthan,0,2,,-,-,,-,,,-,,
SJ Baard,NAM,0,5,,-,-,,-,,,-,,
Babar Azam,Pakisthan,4,74,,-,-,,-,,,-,,
SFAF Bacchus,West Indies,5,29,,-,-,,-,,,-,,
S Badrinath,India,3,7,,-,-,,-,,,-,,
A Bagai,CAN,10,62,,-,-,,-,,,-,,
GJ Bailey,Australia,4,90,,-,-,,-,,,-,,
MD Bailey,New Zealand,0,1,,-,-,,-,,,-,,
DL Bairstow,England,5,21,,-,-,,-,,,-,,
JM Bairstow,England,8,74,,-,-,,-,,,-,,
S Baksh,CAN,0,1,,-,-,,-,,,-,,
GS Ballance,England,2,16,,-,-,,-,,,-,,
AB Barath,West Indies,2,14,,-,-,,-,,,-,,
GD Barlow,England,1,6,,-,-,,-,,,-,,
GEF Barnett,CAN,4,22,,-,-,,-,,,-,,
KJ Barnett,England,0,1,,-,-,,-,,,-,,
DM Basden,Bermuda,0,2,,-,-,,-,,,-,,
IPP Batuwitarachchi,UAE,0,2,,-,-,,-,,,-,,
D Bau,Papua New Guinea,1,10,,-,-,,-,,,-,,
CS Baugh,West Indies,9,47,,-,-,,-,,,-,,
T Bavuma,South Africa,1,2,,-,-,,-,,,-,,
AC Bedade,India,0,13,,-,-,,-,,,-,,
MD Bell,New Zealand,3,7,,-,-,,-,,,-,,
MR Benson,England,0,1,,-,-,,-,,,-,,
AR Berenger,UAE,1,10,,-,-,,-,,,-,,
B Bhandari,NEPAL,0,3,,-,-,,-,,,-,,
M Bhanuka,Sri Lanka,0,1,,-,-,,-,,,-,,
RA Bhatti,CAN,0,1,,-,-,,-,,,-,,
IS Billcliff,CAN,6,19,,-,-,,-,,,-,,
SW Billings,England,3,15,,-,-,,-,,,-,,
GA Bishop,Australia,0,2,,-,-,,-,,,-,,
TE Blain,New Zealand,8,38,,-,-,,-,,,-,,
G Blakeney,Bermuda,0,2,,-,-,,-,,,-,,
RJ Blakey,England,1,3,,-,-,,-,,,-,,
LE Bosman,South Africa,4,14,,-,-,,-,,,-,,
MV Boucher,South Africa,13,295,,-,-,,-,,,-,,
DM Bravo,West Indies,10,110,,-,-,,-,,,-,,
JP Bray,Ireland,1,15,,-,-,,-,,,-,,
JM Brearley,England,3,25,,-,-,,-,,,-,,
GA Briant,Zimbabwe,0,5,,-,-,,-,,,-,,
NT Broom,New Zealand,8,39,,-,-,,-,,,-,,
RD Brown,Zimbabwe,4,7,,-,-,,-,,,-,,
CO Browne,West Indies,10,46,,-,-,,-,,,-,,
PA Browne,West Indies,0,5,,-,-,,-,,,-,,
DG Brownlie,New Zealand,5,16,,-,-,,-,,,-,,
GK Bruk-Jackson,Zimbabwe,0,1,,-,-,,-,,,-,,
JA Burns,Australia,0,6,,-,-,,-,,,-,,
AR Butcher,England,0,1,,-,-,,-,,,-,,
RO Butcher,England,1,3,,-,-,,-,,,-,,
JC Buttler,England,7,142,,-,-,,-,,,-,,
AF Buurman,NL,4,17,,-,-,,-,,,-,,
RJ Campbell,Australia,0,2,,-,-,,-,,,-,,
AT Carey,Australia,1,29,,-,-,,-,,,-,,
SV Carlisle,Zimbabwe,10,111,,-,-,,-,,,-,,
C Carter,HKG,3,11,,-,-,,-,,,-,,
HWR Cartwright,Australia,0,2,,-,-,,-,,,-,,
JJ Celestine,Bermuda,1,8,,-,-,,-,,,-,,
RW Chakabva,Zimbabwe,11,38,,-,-,,-,,,-,,
LD Chandimal,Sri Lanka,9,146,,-,-,,-,,,-,,
VB Chandrasekhar,India,2,7,,-,-,,-,,,-,,
MS Chapman,New Zealand,3,5,,-,-,,-,,,-,,
CJD Chappell,CAN,0,3,,-,-,,-,,,-,,
BB Chari,Zimbabwe,4,11,,-,-,,-,,,-,,
CPS Chauhan,India,3,7,,-,-,,-,,,-,,
M Cheruparambil,HKG,0,2,,-,-,,-,,,-,,
Chirag Suri,UAE,1,14,,-,-,,-,,,-,,
DN Chudasama,KENYA,3,20,,-,-,,-,,,-,,
DR Chumney,CAN,4,21,,-,-,,-,,,-,,
NE Clarke,NL,0,5,,-,-,,-,,,-,,
FRJ Coleman,SCOT,2,16,,-,-,,-,,,-,,
PG Coman,New Zealand,1,3,,-,-,,-,,,-,,
AN Cook,England,8,92,,-,-,,-,,,-,,
G Cook,England,2,6,,-,-,,-,,,-,,
SJ Cook,South Africa,2,4,,-,-,,-,,,-,,
BN Cooper,NL,6,8,,-,-,,-,,,-,,
CK Coventry,Zimbabwe,12,39,,-,-,,-,,,-,,
MC Cowdrey,England,0,1,,-,-,,-,,,-,,
RT Crandon,West Indies,0,1,,-,-,,-,,,-,,
JP Crawley,England,5,13,,-,-,,-,,,-,,
FS Crockwell,Bermuda,0,2,,-,-,,-,,,-,,
MH Cross,SCOT,5,52,,-,-,,-,,,-,,
V Dahiya,India,1,19,,-,-,,-,,,-,,
WM Darling,Australia,4,18,,-,-,,-,,,-,,
SS Das,India,1,4,,-,-,,-,,,-,,
D Dasgupta,India,0,5,,-,-,,-,,,-,,
PB Dassanayake,Sri Lanka,1,16,,-,-,,-,,,-,,
H Davids,South Africa,0,2,,-,-,,-,,,-,,
AG Davies,SCOT,0,5,,-,-,,-,,,-,,
SG Davies,Zimbabwe,0,4,,-,-,,-,,,-,,
SM Davies,England,2,8,,-,-,,-,,,-,,
IC Davis,Australia,3,3,,-,-,,-,,,-,,
JJ Dawood,CAN,1,2,,-,-,,-,,,-,,
RG de Alwis,Sri Lanka,5,31,,-,-,,-,,,-,,
Q de Kock,South Africa,6,115,,-,-,,-,,,-,,
MH Denness,England,2,12,,-,-,,-,,,-,,
FA Dennis,CAN,0,3,,-,-,,-,,,-,,
JH Desai,South Africa,0,1,,-,-,,-,,,-,,
SI de Saram,Sri Lanka,2,15,,-,-,,-,,,-,,
AM de Silva,Sri Lanka,7,4,,-,-,,-,,,-,,
SKL de Silva,Sri Lanka,0,11,,-,-,,-,,,-,,
P Dharmani,India,0,1,,-,-,,-,,,-,,
S Dhawan,India,9,133,,-,-,,-,,,-,,
HS Dhillon,CAN,0,2,,-,-,,-,,,-,,
Dhiman Ghosh,Bangladesh,0,14,,-,-,,-,,,-,,
N Dickwella,Sri Lanka,5,52,,-,-,,-,,,-,,
WP Diepeveen,NL,0,1,,-,-,,-,,,-,,
SS Dighe,India,1,23,,-,-,,-,,,-,,
HH Dippenaar,South Africa,8,107,,-,-,,-,,,-,,
MJ Di Venuto,Australia,0,9,,-,-,,-,,,-,,
K Doriga,Papua New Guinea,2,14,,-,-,,-,,,-,,
CRM Douglas,Bermuda,0,2,,-,-,,-,,,-,,
MW Douglas,New Zealand,1,6,,-,-,,-,,,-,,
TM Dowlin,West Indies,1,11,,-,-,,-,,,-,,
PR Downton,England,11,28,,-,-,,-,,,-,,
SO Dowrich,West Indies,0,1,,-,-,,-,,,-,,
BM Duckett,England,0,3,,-,-,,-,,,-,,
T Duffin,Zimbabwe,1,23,,-,-,,-,,,-,,
PJL Dujon,West Indies,10,169,,-,-,,-,,,-,,
CI Dunusinghe,Sri Lanka,0,1,,-,-,,-,,,-,,
GC Dyer,Australia,2,23,,-,-,,-,,,-,,
J Dyson,Australia,3,29,,-,-,,-,,,-,,
J Edness,Bermuda,1,11,,-,-,,-,,,-,,
JH Edrich,England,4,7,,-,-,,-,,,-,,
KA Edwards,West Indies,3,16,,-,-,,-,,,-,,
R Edwards,Australia,3,9,,-,-,,-,,,-,,
SA Edwards,NL,1,4,,-,-,,-,,,-,,
MTG Elliott,Australia,0,1,,-,-,,-,,,-,,
PA Emery,Australia,0,1,,-,-,,-,,,-,,
FM Engineer,India,1,5,,-,-,,-,,,-,,
CR Ervine,Zimbabwe,9,93,,-,-,,-,,,-,,
EA Essop-Adam,Zimbabwe,0,1,,-,-,,-,,,-,,
Fahad Nawaz,UAE,0,2,,-,-,,-,,,-,,
Fahad Usman,UAE,0,2,,-,-,,-,,,-,,
Faisal Athar,Pakisthan,0,1,,-,-,,-,,,-,,
Faruk Ahmed,Bangladesh,11,7,,-,-,,-,,,-,,
FY Fazal,India,0,1,,-,-,,-,,,-,,
CJ Ferguson,Australia,2,30,,-,-,,-,,,-,,
N Fernandes,UAE,0,1,,-,-,,-,,,-,,
ER Fernando,Sri Lanka,0,3,,-,-,,-,,,-,,
ERNS Fernando,Sri Lanka,0,7,,-,-,,-,,,-,,
UNK Fernando,Sri Lanka,0,2,,-,-,,-,,,-,,
WIA Fernando,Sri Lanka,3,15,,-,-,,-,,,-,,
J Figy John,UAE,0,1,,-,-,,-,,,-,,
SE Findlay,West Indies,1,9,,-,-,,-,,,-,,
R Flannigan,SCOT,0,1,,-,-,,-,,,-,,
KWR Fletcher,England,11,24,,-,-,,-,,,-,,
BT Foakes,England,0,1,,-,-,,-,,,-,,
PJ Forrest,Australia,0,15,,-,-,,-,,,-,,
JS Foster,England,1,11,,-,-,,-,,,-,,
G Fowler,England,3,26,,-,-,,-,,,-,,
TJ Franklin,New Zealand,5,3,,-,-,,-,,,-,,
BN French,England,3,13,,-,-,,-,,,-,,
PG Fulton,New Zealand,5,49,,-,-,,-,,,-,,
RS Gabriel,West Indies,0,11,,-,-,,-,,,-,,
DJ Gandhi,India,1,3,,-,-,,-,,,-,,
HJW Gardiner,SCOT,2,11,,-,-,,-,,,-,,
LV Garrick,West Indies,0,3,,-,-,,-,,,-,,
LK Germon,New Zealand,3,37,,-,-,,-,,,-,,
Ghulam Ali,Pakisthan,2,3,,-,-,,-,,,-,,
Ghulam Shabber,UAE,2,23,,-,-,,-,,,-,,
T Gibbons,Bermuda,0,2,,-,-,,-,,,-,,
HH Gibbs,South Africa,14,248,,-,-,,-,,,-,,
AC Gilchrist,Australia,12,287,,-,-,,-,,,-,,
PG Gillespie,Ireland,1,5,,-,-,,-,,,-,,
DM Gondaria,KENYA,0,2,,-,-,,-,,,-,,
HM Goonatilleke,Sri Lanka,0,6,,-,-,,-,,,-,,
IJ Gould,England,0,18,,-,-,,-,,,-,,
ZE Green,NAM,0,5,,-,-,,-,,,-,,
AE Greenidge,West Indies,0,1,,-,-,,-,,,-,,
AFG Griffith,West Indies,4,9,,-,-,,-,,,-,,
R Gunasekera,CAN,6,19,,-,-,,-,,,-,,
AAW Gunawardena,Sri Lanka,0,1,,-,-,,-,,,-,,
DA Gunawardene,Sri Lanka,8,61,,-,-,,-,,,-,,
SK Gupta,KENYA,5,10,,-,-,,-,,,-,,
Gurdeep Singh,KENYA,0,1,,-,-,,-,,,-,,
Gursharan Singh,India,0,1,,-,-,,-,,,-,,
BJ Haddin,Australia,14,126,,-,-,,-,,,-,,
BG Hadlee,New Zealand,0,2,,-,-,,-,,,-,,
Hafizur Rahman,Bangladesh,0,2,,-,-,,-,,,-,,
RS Haire,Ireland,0,2,,-,-,,-,,,-,,
OJ Hairs,SCOT,0,5,,-,-,,-,,,-,,
AD Hales,England,5,70,,-,-,,-,,,-,,
JD Hall,Ireland,0,3,,-,-,,-,,,-,,
JH Hampshire,England,1,3,,-,-,,-,,,-,,
Hamza Tariq,CAN,3,7,,-,-,,-,,,-,,
PSP Handscomb,Australia,2,22,,-,-,,-,,,-,,
Harilal Shah,Kenya,0,3,,-,-,,-,,,-,,
Haroon Rasheed,Pakisthan,5,12,,-,-,,-,,,-,,
JV Harris,CAN,0,6,,-,-,,-,,,-,,
RG Hart,New Zealand,0,2,,-,-,,-,,,-,,
RT Hart,New Zealand,0,1,,-,-,,-,,,-,,
BR Hartland,New Zealand,2,16,,-,-,,-,,,-,,
Harunur Rashid,Bangladesh,0,2,,-,-,,-,,,-,,
Hasan Raza,Pakisthan,3,16,,-,-,,-,,,-,,
BF Hastings,New Zealand,2,11,,-,-,,-,,,-,,
FC Hayes,England,2,6,,-,-,,-,,,-,,
Hazratullah Zazai,Afganisthan,1,16,,-,-,,-,,,-,,
RGA Headley,West Indies,0,1,,-,-,,-,,,-,,
IA Healy,Australia,9,168,,-,-,,-,,,-,,
SP Heaney,CAN,0,4,,-,-,,-,,,-,,
SD Heazlett,Australia,0,1,,-,-,,-,,,-,,
JG Heron,Zimbabwe,0,6,,-,-,,-,,,-,,
SO Hetmyer,West Indies,2,43,,-,-,,-,,,-,,
PD Heyn,Sri Lanka,0,2,,-,-,,-,,,-,,
AMJ Hilditch,Australia,6,8,,-,-,,-,,,-,,
RIC Holder,West Indies,4,37,,-,-,,-,,,-,,
KA Hope,West Indies,0,7,,-,-,,-,,,-,,
SD Hope,West Indies,3,72,,-,-,,-,,,-,,
GJ Hopkins,New Zealand,6,25,,-,-,,-,,,-,,
MJ Horne,New Zealand,5,50,,-,-,,-,,,-,,
PA Horne,New Zealand,0,4,,-,-,,-,,,-,,
JM How,New Zealand,6,41,,-,-,,-,,,-,,
LG Howell,New Zealand,0,12,,-,-,,-,,,-,,
PJ Hughes,Australia,1,25,,-,-,,-,,,-,,
Humayun Farhat,Pakisthan,0,5,,-,-,,-,,,-,,
GW Humpage,England,0,3,,-,-,,-,,,-,,
N Hussain,England,14,88,,-,-,,-,,,-,,
RO Hussain,SCOT,4,8,,-,-,,-,,,-,,
KH Butt,HKG,0,2,,-,-,,-,,,-,,
DP Hyatt,West Indies,0,9,,-,-,,-,,,-,,
Ibrahim Zadran,Afganisthan,0,1,,-,-,,-,,,-,,
Ihsanullah,Afganisthan,1,16,,-,-,,-,,,-,,
Ikram Alikhil,Afganisthan,0,12,,-,-,,-,,,-,,
Imam-ul-Haq,Pakisthan,2,37,,-,-,,-,,,-,,
Imran Abbas,Pakisthan,0,2,,-,-,,-,,,-,,
Imrul Kayes,Bangladesh,10,78,,-,-,,-,,,-,,
Imtiaz Abbasi,UAE,2,7,,-,-,,-,,,-,,
PJ Ingram,New Zealand,0,8,,-,-,,-,,,-,,
IT Iqbal,KENYA,0,3,,-,-,,-,,,-,,
RD Jacobs,West Indies,8,147,,-,-,,-,,,-,,
W Jaffer,India,0,2,,-,-,,-,,,-,,
Jahangir Alam,Bangladesh,2,3,,-,-,,-,,,-,,
Jahurul Islam,Bangladesh,3,14,,-,-,,-,,,-,,
WR James,Zimbabwe,4,11,,-,-,,-,,,-,,
PA Jaques,Australia,1,6,,-,-,,-,,,-,,
Jatinder Singh,OMAN,0,5,,-,-,,-,,,-,,
Javed Omar,Bangladesh,12,59,,-,-,,-,,,-,,
Javed Qadeer,Pakisthan,0,1,,-,-,,-,,,-,,
Jawahir Shah,Kenya,0,3,,-,-,,-,,,-,,
RSA Jayasekera,Sri Lanka,0,2,,-,-,,-,,,-,,
SA Jayasinghe,Sri Lanka,0,2,,-,-,,-,,,-,,
HAPW Jayawardene,Sri Lanka,4,6,,-,-,,-,,,-,,
LR Johnson,West Indies,7,6,,-,-,,-,,,-,,
MR Johnson,South Africa,0,2,,-,-,,-,,,-,,
GO Jones,England,10,51,,-,-,,-,,,-,,
MA Jones,SCOT,1,8,,-,-,,-,,,-,,
RA Jones,New Zealand,0,5,,-,-,,-,,,-,,
C Jonker,South Africa,0,2,,-,-,,-,,,-,,
S Jora,NEPAL,0,1,,-,-,,-,,,-,,
SC Joseph,West Indies,5,13,,-,-,,-,,,-,,
DI Joyce,Ireland,1,3,,-,-,,-,,,-,,
EC Joyce,England,12,78,,-,-,,-,,,-,,
R Kaia,Zimbabwe,0,1,,-,-,,-,,,-,,
M Kaif,India,4,125,,-,-,,-,,,-,,
AV Kale,India,0,1,,-,-,,-,,,-,,
RS Kaluwitharana,Sri Lanka,14,189,,-,-,,-,,,-,,
Kamran Akmal,Pakisthan,15,157,,-,-,,-,,,-,,
TS Kamunhukamwe,Zimbabwe,1,3,,-,-,,-,,,-,,
RB Kanhai,West Indies,2,7,,-,-,,-,,,-,,
M Karg,NAM,0,3,,-,-,,-,,,-,,
IA Karim,KENYA,3,9,,-,-,,-,,,-,,
SS Karim,India,3,34,,-,-,,-,,,-,,
KD Karthik,India,15,94,,-,-,,-,,,-,,
F Kasteni,Zimbabwe,0,3,,-,-,,-,,,-,,
SM Katich,Australia,5,45,,-,-,,-,,,-,,
MF Kent,Australia,0,5,,-,-,,-,,,-,,
RB Kerr,Australia,0,4,,-,-,,-,,,-,,
D Keulder,NAM,0,6,,-,-,,-,,,-,,
RWT Key,England,1,5,,-,-,,-,,,-,,
SP Khakurel,NEPAL,0,2,,-,-,,-,,,-,,
Khaled Mashud,Bangladesh,11,126,,-,-,,-,,,-,,
Khalid Latif,Pakisthan,2,5,,-,-,,-,,,-,,
SC Khanna,India,5,10,,-,-,,-,,,-,,
UT Khawaja,Australia,6,40,,-,-,,-,,,-,,
GK Khoda,India,0,2,,-,-,,-,,,-,,
AR Khurasiya,India,2,12,,-,-,,-,,,-,,
Khurram Manzoor,Pakisthan,1,7,,-,-,,-,,,-,,
Khurram Nawaz,OMAN,0,3,,-,-,,-,,,-,,
C Kieswetter,England,3,46,,-,-,,-,,,-,,
BA King,West Indies,0,1,,-,-,,-,,,-,,
SMH Kirmani,India,10,49,,-,-,,-,,,-,,
H Klaasen,South Africa,1,14,,-,-,,-,,,-,,
NV Knight,England,7,100,,-,-,,-,,,-,,
APE Knott,England,6,20,,-,-,,-,,,-,,
LJ Koen,South Africa,3,5,,-,-,,-,,,-,,
JP Kotze,NAM,0,5,,-,-,,-,,,-,,
P Krishnamurthy,India,0,1,,-,-,,-,,,-,,
CK Kruger,HKG,0,2,,-,-,,-,,,-,,
N Kruger,NL,0,2,,-,-,,-,,,-,,
DSBP Kuruppu,Sri Lanka,7,54,,-,-,,-,,,-,,
BM Laird,Australia,3,23,,-,-,,-,,,-,,
SB Lama,HKG,0,1,,-,-,,-,,,-,,
JL Langer,Australia,3,8,,-,-,,-,,,-,,
TWM Latham,New Zealand,7,95,,-,-,,-,,,-,,
WM Lawry,Australia,0,1,,-,-,,-,,,-,,
WK Lees,New Zealand,4,31,,-,-,,-,,,-,,
E Lewis,West Indies,3,48,,-,-,,-,,,-,,
GFJ Liebenberg,South Africa,3,4,,-,-,,-,,,-,,
Liton Das,Bangladesh,4,33,,-,-,,-,,,-,,
GD Lloyd,England,2,6,,-,-,,-,,,-,,
TA Lloyd,England,0,3,,-,-,,-,,,-,,
DR Lockhart,SCOT,4,14,,-,-,,-,,,-,,
JD Love,England,0,3,,-,-,,-,,,-,,
MB Loye,England,0,7,,-,-,,-,,,-,,
BW Luckhurst,England,0,3,,-,-,,-,,,-,,
MJ Lumb,England,0,3,,-,-,,-,,,-,,
MA Lynch,England,0,3,,-,-,,-,,,-,,
CA Lynn,Australia,1,4,,-,-,,-,,,-,,
C McAuslan,HKG,0,2,,-,-,,-,,,-,,
NFI McCallum,SCOT,5,43,,-,-,,-,,,-,,
RB McCosker,Australia,7,14,,-,-,,-,,,-,,
BB McCullum,New Zealand,14,260,,-,-,,-,,,-,,
PD McGlashan,New Zealand,0,4,,-,-,,-,,,-,,
JA Maclean,Australia,0,2,,-,-,,-,,,-,,
H McLeod,Kenya,0,2,,-,-,,-,,,-,,
NJ MacRae,SCOT,0,2,,-,-,,-,,,-,,
EB McSweeney,New Zealand,1,16,,-,-,,-,,,-,,
DL Maddy,England,2,8,,-,-,,-,,,-,,
TN Madondo,Zimbabwe,3,13,,-,-,,-,,,-,,
Mahbubur Rahman,Bangladesh,0,1,,-,-,,-,,,-,,
JP Maher,Australia,5,26,,-,-,,-,,,-,,
Mahmood Hamid,Pakisthan,0,1,,-,-,,-,,,-,,
DJ Malan,England,0,1,,-,-,,-,,,-,,
JS Malhotra,South Africa,0,5,,-,-,,-,,,-,,
G Malla,NEPAL,1,6,,-,-,,-,,,-,,
GA Manou,Australia,0,4,,-,-,,-,,,-,,
A Maregwede,Zimbabwe,2,11,,-,-,,-,,,-,,
RW Marsh,Australia,13,92,,-,-,,-,,,-,,
SE Marsh,Australia,11,73,,-,-,,-,,,-,,
CA Marshall,CAN,0,2,,-,-,,-,,,-,,
HJH Marshall,New Zealand,4,66,,-,-,,-,,,-,,
JAH Marshall,New Zealand,3,10,,-,-,,-,,,-,,
JJ Martin,India,2,10,,-,-,,-,,,-,,
Masood Iqbal,Pakisthan,0,1,,-,-,,-,,,-,,
SJ Massiah,South Africa,0,2,,-,-,,-,,,-,,
EH Mattis,West Indies,0,2,,-,-,,-,,,-,,
BM Mauricette,CAN,0,3,,-,-,,-,,,-,,
TMK Mawoyo,Zimbabwe,8,7,,-,-,,-,,,-,,
MP Maynard,England,6,14,,-,-,,-,,,-,,
RD McCann,Ireland,0,8,,-,-,,-,,,-,,
JA McCollum,Ireland,0,8,,-,-,,-,,,-,,
SS McKechnie,HKG,1,8,,-,-,,-,,,-,,
V Mehra,UAE,2,6,,-,-,,-,,,-,,
PS Mehta,Kenya,0,1,,-,-,,-,,,-,,
LRD Mendis,Sri Lanka,14,79,,-,-,,-,,,-,,
MC Mendis,Sri Lanka,0,1,,-,-,,-,,,-,,
DA Miller,South Africa,9,126,,-,-,,-,,,-,,
DA Minors,Bermuda,1,20,,-,-,,-,,,-,,
Mohammad Aslam,UAE,0,4,,-,-,,-,,,-,,
Mohammad Iqbal,CAN,1,5,,-,-,,-,,,-,,
Mohammad Ishaq,UAE,2,5,,-,-,,-,,,-,,
Mohammad Mithun,Bangladesh,5,24,,-,-,,-,,,-,,
Mohammad Rizwan,Pakisthan,4,32,,-,-,,-,,,-,,
Mohammad Salim,Bangladesh,0,1,,-,-,,-,,,-,,
Mohammad Salman,Pakisthan,0,7,,-,-,,-,,,-,,
Mohammad Shahzad,Afganisthan,10,84,,-,-,,-,,,-,,
Mohammad Wasim,Pakisthan,4,25,,-,-,,-,,,-,,
Mohibullah Oryakhel,Afganisthan,0,2,,-,-,,-,,,-,,
Moin-ul-Atiq,Pakisthan,1,5,,-,-,,-,,,-,,
Moin Khan,Pakisthan,14,219,,-,-,,-,,,-,,
NR Mongia,India,6,140,,-,-,,-,,,-,,
Moniruzzaman,Bangladesh,0,2,,-,-,,-,,,-,,
PJ Moor,Zimbabwe,5,49,,-,-,,-,,,-,,
KS More,India,9,94,,-,-,,-,,,-,,
VV Morea,Papua New Guinea,4,13,,-,-,,-,,,-,,
DWO Morgan,Bermuda,0,2,,-,-,,-,,,-,,
EJG Morgan,England,13,233,,-,-,,-,,,-,,
JE Morris,England,1,8,,-,-,,-,,,-,,
JK Moss,Australia,0,1,,-,-,,-,,,-,,
MD Moxon,England,3,8,,-,-,,-,,,-,,
TV Mufambisi,Zimbabwe,1,6,,-,-,,-,,,-,,
Muhammad Usman,UAE,3,30,,-,-,,-,,,-,,
AA Mulla,CAN,3,24,,-,-,,-,,,-,,
EMDY Munaweera,Sri Lanka,0,2,,-,-,,-,,,-,,
HG Munsey,SCOT,2,25,,-,-,,-,,,-,,
GB Murgatroyd,NAM,0,6,,-,-,,-,,,-,,
D Murphy,SCOT,0,8,,-,-,,-,,,-,,
DA Murray,West Indies,8,10,,-,-,,-,,,-,,
DJ Murray,New Zealand,0,1,,-,-,,-,,,-,,
DL Murray,West Indies,7,26,,-,-,,-,,,-,,
JR Murray,West Indies,7,55,,-,-,,-,,,-,,
R Murray,Zimbabwe,0,5,,-,-,,-,,,-,,
Mushfiqur Rahim,Bangladesh,13,216,,-,-,,-,,,-,,
P Mustard,England,1,10,,-,-,,-,,,-,,
F Mutizwa,Zimbabwe,2,17,,-,-,,-,,,-,,
R Mutumbami,Zimbabwe,5,33,,-,-,,-,,,-,,
SJ Myburgh,NL,7,13,,-,-,,-,,,-,,
G Mylvaganam,UAE,0,3,,-,-,,-,,,-,,
Naeemuddin Aslam,UAE,0,2,,-,-,,-,,,-,,
Nafees Iqbal,Bangladesh,2,16,,-,-,,-,,,-,,
SS Naik,India,0,2,,-,-,,-,,,-,,
KK Nair,India,0,2,,-,-,,-,,,-,,
Najeeb Tarakai,Afganisthan,0,1,,-,-,,-,,,-,,
Nasim-ul-Ghani,Pakisthan,0,1,,-,-,,-,,,-,,
Nasir Ahmed,Bangladesh,2,7,,-,-,,-,,,-,,
Nasir Hameed,HKG,0,1,,-,-,,-,,,-,,
Nasir Jamshed,Pakisthan,7,48,,-,-,,-,,,-,,
Nasir Javed,South Africa,0,1,,-,-,,-,,,-,,
Naumanullah,Pakisthan,0,1,,-,-,,-,,,-,,
MN Nawaz,Sri Lanka,4,3,,-,-,,-,,,-,,
Nazimuddin,Bangladesh,4,11,,-,-,,-,,,-,,
Najmul Hossain Shanto,Bangladesh,0,3,,-,-,,-,,,-,,
CJ Nevin,New Zealand,3,37,,-,-,,-,,,-,,
HM Nicholls,New Zealand,4,45,,-,-,,-,,,-,,
PA Nixon,England,0,19,,-,-,,-,,,-,,
Noor-ul-Haq,Afganisthan,0,2,,-,-,,-,,,-,,
Noor Ali Zadran,Afganisthan,10,51,,-,-,,-,,,-,,
Nurul Abedin,Bangladesh,4,4,,-,-,,-,,,-,,
Nurul Hasan,Bangladesh,0,2,,-,-,,-,,,-,,
AA Obanda,KENYA,7,49,,-,-,,-,,,-,,
NJ O'Brien,Ireland,12,103,,-,-,,-,,,-,,
DO Obuya,KENYA,11,74,,-,-,,-,,,-,,
MP O'Dowd,NL,0,2,,-,-,,-,,,-,,
NV Ojha,India,0,1,,-,-,,-,,,-,,
MA Ouma,KENYA,10,80,,-,-,,-,,,-,,
TD Paine,Australia,9,35,,-,-,,-,,,-,,
SJ Palframan,South Africa,0,7,,-,-,,-,,,-,,
MK Pandey,India,3,23,,-,-,,-,,,-,,
CS Pandit,India,6,36,,-,-,,-,,,-,,
RR Pant,India,1,15,,-,-,,-,,,-,,
MHW Papps,New Zealand,1,6,,-,-,,-,,,-,,
JV Paranjpe,India,0,4,,-,-,,-,,,-,,
BA Parchment,West Indies,1,7,,-,-,,-,,,-,,
GAHM Parkar,India,2,10,,-,-,,-,,,-,,
NM Parker,New Zealand,0,1,,-,-,,-,,,-,,
AC Parore,New Zealand,10,179,,-,-,,-,,,-,,
BP Patel,India,5,10,,-,-,,-,,,-,,
MD Patel,South Africa,0,9,,-,-,,-,,,-,,
ML Patel,KENYA,2,3,,-,-,,-,,,-,,
PA Patel,India,9,38,,-,-,,-,,,-,,
GA Paterson,Zimbabwe,4,10,,-,-,,-,,,-,,
SP Patil,UAE,1,13,,-,-,,-,,,-,,
BMW Patterson,SCOT,0,3,,-,-,,-,,,-,,
RK Paudel,NEPAL,1,4,,-,-,,-,,,-,,
TRO Payne,West Indies,3,7,,-,-,,-,,,-,,
GE Peckover,Zimbabwe,0,3,,-,-,,-,,,-,,
MDKJ Perera,Sri Lanka,6,98,,-,-,,-,,,-,,
PARP Perera,Sri Lanka,0,2,,-,-,,-,,,-,,
MJ Petrie,SCOT,0,4,,-,-,,-,,,-,,
IL Philip,SCOT,0,3,,-,-,,-,,,-,,
