JSE Dunford,JER,0,17,,-,-,-,,-,,,-,,
BR Dunk,Australia,3,5,,-,-,-,,-,,,-,,
J Dunn,VAN,0,4,,-,-,-,,-,,,-,,
G Dutta,Mex,0,7,,-,-,-,,-,,,-,,
J Edness,Bermuda,0,3,,-,-,-,,-,,,-,,
SA Edwards,NL,1,29,,-,-,-,,-,,,-,,
L Emilio,Moz,0,5,,-,-,-,,-,,,-,,
C Emmott,Chile,0,2,,-,-,-,,-,,,-,,
CR Ervine,Zimbabwe,9,22,,-,-,-,,-,,,-,,
R Escobar,Arg,0,5,,-,-,-,,-,,,-,,
Fahad Ali,"",0,3,,-,-,-,,-,,,-,,
Faisal Javed,QAT,0,15,,-,-,-,,-,,,-,,
Faizan Asif,UAE,1,6,,-,-,-,,-,,,-,,
LB Ferbrache,GUE,0,9,,-,-,-,,-,,,-,,
A Ferguson,Arg,0,5,,-,-,-,,-,,,-,,
CJ Ferguson,Australia,0,3,,-,-,-,,-,,,-,,
BOP Fernando,Sri Lanka,0,3,,-,-,-,,-,,,-,,
WIA Fernando,Sri Lanka,0,10,,-,-,-,,-,,,-,,
NJ Ferraby,JER,0,14,,-,-,-,,-,,,-,,
Fiaz Ahmed,BAH,0,4,,-,-,-,,-,,,-,,
Fida Hussain,ITA,0,2,,-,-,-,,-,,,-,,
SE Findlay,West Indies,0,2,,-,-,-,,-,,,-,,
R Flannigan,SCOT,0,4,,-,-,-,,-,,,-,,
SP Fleming,New Zealand,1,5,,-,-,-,,-,,,-,,
ADS Fletcher,West Indies,10,42,,-,-,-,,-,,,-,,
BT Foakes,England,0,1,,-,-,-,,-,,,-,,
CR Foggo,Bermuda,0,3,,-,-,-,,-,,,-,,
JS Foster,England,0,5,,-,-,-,,-,,,-,,
O Fournier,CRC,0,2,,-,-,-,,-,,,-,,
TS Fray,Bermuda,0,10,,-,-,-,,-,,,-,,
JD Freyone,GIBR,0,4,,-,-,-,,-,,,-,,
PG Fulton,New Zealand,6,12,,-,-,-,,-,,,-,,
PF Gallagher,Fin,0,3,,-,-,-,,-,,,-,,
G Gambhir,India,5,37,,-,-,-,,-,,,-,,
AR Gandhi,KENYA,0,3,,-,-,-,,-,,,-,,
D Ganga,West Indies,0,1,,-,-,-,,-,,,-,,
Garret Banner,Blz,0,1,,-,-,-,,-,,,-,,
A Gavde,Caym,0,1,,-,-,-,,-,,,-,,
R Gaznavi,SGP,0,2,,-,-,-,,-,,,-,,
Gershon Yusuf,NGA,0,1,,-,-,-,,-,,,-,,
L Gharasim,ROM,0,2,,-,-,-,,-,,,-,,
Ghulam Shabber,UAE,3,17,,-,-,-,,-,,,-,,
HH Gibbs,South Africa,5,23,,-,-,-,,-,,,-,,
AC Gilchrist,Australia,3,13,,-,-,-,,-,,,-,,
O Goker,TKY,0,1,,-,-,-,,-,,,-,,
LF Goncalves,"",0,3,,-,-,-,,-,,,-,,
DM Gondaria,KENYA,6,11,,-,-,-,,-,,,-,,
R Goodwin,PHI,0,4,,-,-,-,,-,,,-,,
M Goonetilleke,MALTA,0,1,,-,-,-,,-,,,-,,
TG Gordon,CAN,0,3,,-,-,-,,-,,,-,,
S Goud,CZK-R,0,1,,-,-,-,,-,,,-,,
ZE Green,NAM,0,16,,-,-,-,,-,,,-,,
R Gunasekera,CAN,1,8,,-,-,-,,-,,,-,,
K Gupta,Chile,0,4,,-,-,-,,-,,,-,,
BJ Haddin,Australia,8,34,,-,-,-,,-,,,-,,
OJ Hairs,SCOT,0,8,,-,-,-,,-,,,-,,
AD Hales,England,8,60,,-,-,-,,-,,,-,,
S Hallett,Peru,0,4,,-,-,-,,-,,,-,,
GM Hamilton,SCOT,3,12,,-,-,-,,-,,,-,,
Hammad Azam,Pakisthan,1,5,,-,-,-,,-,,,-,,
Hamza Tariq,CAN,6,15,,-,-,-,,-,,,-,,
PSP Handscomb,Australia,0,2,,-,-,-,,-,,,-,,
Haris Sohail,Pakisthan,6,14,,-,-,-,,-,,,-,,
Hashmatullah Shahidi,Afganisthan,0,1,,-,-,-,,-,,,-,,
Hassan Rasheed,Mald,0,8,,-,-,-,,-,,,-,,
C Hauptfleisch,Caym,0,5,,-,-,-,,-,,,-,,
ML Hayden,Australia,2,9,,-,-,-,,-,,,-,,
Hazratullah Zazai,Afganisthan,3,13,,-,-,-,,-,,,-,,
H Helva,TKY,0,4,,-,-,-,,-,,,-,,
DL Hemp,Bermuda,0,2,,-,-,-,,-,,,-,,
RR Hendricks,South Africa,5,22,,-,-,-,,-,,,-,,
SO Hetmyer,West Indies,1,20,,-,-,-,,-,,,-,,
Hilal Ahmad,CZK-R,0,7,,-,-,-,,-,,,-,,
WW Hinds,West Indies,4,5,,-,-,-,,-,,,-,,
SD Hope,West Indies,2,13,,-,-,-,,-,,,-,,
GJ Hopkins,New Zealand,3,10,,-,-,-,,-,,,-,,
JM How,New Zealand,1,5,,-,-,-,,-,,,-,,
PJ Hughes,Australia,0,1,,-,-,-,,-,,,-,,
DP Hyatt,West Indies,1,5,,-,-,-,,-,,,-,,
Ibrahim Zadran,Afganisthan,0,3,,-,-,-,,-,,,-,,
Imam-ul-Haq,Pakisthan,0,2,,-,-,-,,-,,,-,,
Imran Ali Butt,BAH,0,4,,-,-,-,,-,,,-,,
Imran Farhat,Pakisthan,1,7,,-,-,-,,-,,,-,,
Imran Haider,ROM,0,2,,-,-,-,,-,,,-,,
Imran Ismail,Moz,0,7,,-,-,-,,-,,,-,,
Imran Nazir,Pakisthan,5,25,,-,-,-,,-,,,-,,
Imrul Kayes,Bangladesh,7,14,,-,-,-,,-,,,-,,
CA Ingram,South Africa,2,9,,-,-,-,,-,,,-,,
PJ Ingram,New Zealand,0,3,,-,-,-,,-,,,-,,
Inzamam-ul-Haq,Pakisthan,0,1,,-,-,-,,-,,,-,,
H Ivanov,"",0,3,,-,-,-,,-,,,-,,
SS Iyer,India,2,14,,-,-,-,,-,,,-,,
KM Jadhav,India,2,9,,-,-,-,,-,,,-,,
Jahurul Islam,Bangladesh,3,3,,-,-,-,,-,,,-,,
S Jamil,Belg,0,3,,-,-,-,,-,,,-,,
Javed Ahmadi,Afganisthan,5,3,,-,-,-,,-,,,-,,
CU Jayasinghe,Sri Lanka,1,5,,-,-,-,,-,,,-,,
JW Jenner,JER,0,17,,-,-,-,,-,,,-,,
JS Jesani,KENYA,0,1,,-,-,-,,-,,,-,,
K Jethi,CAN,0,5,,-,-,-,,-,,,-,,
GO Jones,England,1,2,,-,-,-,,-,,,-,,
C Jonker,South Africa,0,2,,-,-,-,,-,,,-,,
S Jora,NEPAL,0,6,,-,-,-,,-,,,-,,
HJ Jordaan,THAI,0,4,,-,-,-,,-,,,-,,
GJ Joseph,Blz,0,1,,-,-,-,,-,,,-,,
K Joshi,Aut,0,4,,-,-,-,,-,,,-,,
EC Joyce,England,8,18,,-,-,-,,-,,,-,,
Junaid Siddique,Bangladesh,5,7,,-,-,-,,-,,,-,,
S Jyoti,CAN,0,2,,-,-,-,,-,,,-,,
G Kaltongga,VAN,0,3,,-,-,-,,-,,,-,,
Kamran Akmal,Pakisthan,11,58,,-,-,-,,-,,,-,,
SHT Kandamby,Sri Lanka,3,5,,-,-,-,,-,,,-,,
CK Kapugedera,Sri Lanka,11,43,,-,-,-,,-,,,-,,
IA Karim,KENYA,6,16,,-,-,-,,-,,,-,,
KD Karthik,India,13,32,,-,-,-,,-,,,-,,
SM Katich,Australia,1,3,,-,-,-,,-,,,-,,
I Katzarski,"",0,3,,-,-,-,,-,,,-,,
HB Kayondo,UGA,0,3,,-,-,-,,-,,,-,,
AN Kervezee,NL,3,10,,-,-,-,,-,,,-,,
S Keshvani,CAN,0,2,,-,-,-,,-,,,-,,
RWT Key,England,0,1,,-,-,-,,-,,,-,,
SP Khakurel,NEPAL,1,8,,-,-,-,,-,,,-,,
Khalid Latif,Pakisthan,8,13,,-,-,-,,-,,,-,,
UT Khawaja,Australia,0,9,,-,-,-,,-,,,-,,
Khizer Ahmed,NOR,0,5,,-,-,-,,-,,,-,,
N Khosla,MALTA,0,4,,-,-,-,,-,,,-,,
Khurram Manzoor,Pakisthan,0,3,,-,-,-,,-,,,-,,
Khurram Nawaz,OMAN,2,18,,-,-,-,,-,,,-,,
Khushdil Shah,Pakisthan,0,1,,-,-,-,,-,,,-,,
C Kieswetter,England,2,25,,-,-,-,,-,,,-,,
TCR Kimber,GUE,0,3,,-,-,-,,-,,,-,,
BA King,West Indies,0,6,,-,-,-,,-,,,-,,
NR Kirton,CAN,0,5,,-,-,-,,-,,,-,,
H Klaasen,South Africa,1,9,,-,-,-,,-,,,-,,
M Klinger,Australia,0,3,,-,-,-,,-,,,-,,
EB Knowles,CZK-R,0,7,,-,-,-,,-,,,-,,
MF Koc,TKY,0,2,,-,-,-,,-,,,-,,
JP Kotze,NAM,0,12,,-,-,-,,-,,,-,,
HG Kuhn,South Africa,8,7,,-,-,-,,-,,,-,,
HGJM Kulatunga,Sri Lanka,0,2,,-,-,-,,-,,,-,,
Kuldeep Singh,PHI,0,4,,-,-,-,,-,,,-,,
T Langa,VAN,0,1,,-,-,-,,-,,,-,,
TWM Latham,New Zealand,5,13,,-,-,-,,-,,,-,,
RE Levi,South Africa,0,13,,-,-,-,,-,,,-,,
E Lewis,West Indies,3,29,,-,-,-,,-,,,-,,
Liton Das,Bangladesh,4,25,,-,-,-,,-,,,-,,
LS Livingstone,England,0,2,,-,-,-,,-,,,-,,
K Loday,BHU,0,1,,-,-,-,,-,,,-,,
L Louwrens,NAM,0,1,,-,-,-,,-,,,-,,
MJ Lumb,England,4,27,,-,-,-,,-,,,-,,
CA Lynn,Australia,4,18,,-,-,-,,-,,,-,,
NFI McCallum,SCOT,3,11,,-,-,-,,-,,,-,,
BB McCullum,New Zealand,10,71,,-,-,-,,-,,,-,,
BR McDermott,Australia,1,12,,-,-,-,,-,,,-,,
PD McGlashan,New Zealand,4,11,,-,-,-,,-,,,-,,
ND McKenzie,South Africa,3,2,,-,-,-,,-,,,-,,
CD McMillan,New Zealand,2,8,,-,-,-,,-,,,-,,
NJ Maddinson,Australia,5,6,,-,-,-,,-,,,-,,
RP Magar,NEPAL,1,6,,-,-,-,,-,,,-,,
JN Malan,South Africa,0,2,,-,-,-,,-,,,-,,
JS Malhotra,South Africa,0,6,,-,-,-,,-,,,-,,
G Malla,NEPAL,5,24,,-,-,-,,-,,,-,,
Mamoon Latif,Belg,0,3,,-,-,-,,-,,,-,,
G Manan,ROM,0,3,,-,-,-,,-,,,-,,
AK Mandal,NEPAL,0,2,,-,-,-,,-,,,-,,
Mandeep Singh,India,0,3,,-,-,-,,-,,,-,,
A Manousis,"",0,3,,-,-,-,,-,,,-,,
Manpreet Singh,ITA,0,8,,-,-,-,,-,,,-,,
Manpreet Singh,SGP,0,12,,-,-,-,,-,,,-,,
AK Markram,South Africa,0,2,,-,-,-,,-,,,-,,
SE Marsh,Australia,8,15,,-,-,-,,-,,,-,,
HJH Marshall,New Zealand,1,3,,-,-,-,,-,,,-,,
JAH Marshall,New Zealand,3,3,,-,-,-,,-,,,-,,
XM Marshall,West Indies,11,13,,-,-,-,,-,,,-,,
DR Martyn,Australia,1,4,,-,-,-,,-,,,-,,
I Master,Botsw,0,2,,-,-,-,,-,,,-,,
V Mbazo,Botsw,0,4,,-,-,-,,-,,,-,,
RD McCann,Ireland,0,3,,-,-,-,,-,,,-,,
SS McKechnie,HKG,0,10,,-,-,-,,-,,,-,,
GP Meade,ITA,0,8,,-,-,-,,-,,,-,,
M Meade,Chile,0,1,,-,-,-,,-,,,-,,
J Mees,LUX,0,3,,-,-,-,,-,,,-,,
AS Mehmi,"",0,3,,-,-,-,,-,,,-,,
BKG Mendis,Sri Lanka,3,24,,-,-,-,,-,,,-,,
JH Mensah,Ghana,0,2,,-,-,-,,-,,,-,,
Mian Mehmood,PORT,0,4,,-,-,-,,-,,,-,,
Michael Nazir,MALTA,0,1,,-,-,-,,-,,,-,,
DA Miller,South Africa,9,72,,-,-,-,,-,,,-,,
Mirza Ahsan,Aut,0,5,,-,-,-,,-,,,-,,
Misbah-ul-Haq,Pakisthan,5,39,,-,-,-,,-,,,-,,
Mohamed Azzam,Mald,0,7,,-,-,-,,-,,,-,,
Mohamed Rishwan,Mald,0,11,,-,-,-,,-,,,-,,
Mohammad Amin,KUW,0,4,,-,-,-,,-,,,-,,
Mohammad Iqbal,CAN,0,3,,-,-,-,,-,,,-,,
Mohammad Mithun,Bangladesh,5,14,,-,-,-,,-,,,-,,
Mohammad Naim,Bangladesh,0,3,,-,-,-,,-,,,-,,
Mohammad Qazi,CAN,0,1,,-,-,-,,-,,,-,,
Mohammed Rizlan,QAT,0,15,,-,-,-,,-,,,-,,
Mohammad Rizwan,Pakisthan,4,16,,-,-,-,,-,,,-,,
Mohammad Salman,Pakisthan,0,1,,-,-,-,,-,,,-,,
Mohammad Shahzad,Afganisthan,8,65,,-,-,-,,-,,,-,,
Mohammad Yousuf,Pakisthan,4,3,,-,-,-,,-,,,-,,
Mohammed Nurji,West Indies,0,6,,-,-,-,,-,,,-,,
AK Mohan,Fin,0,5,,-,-,-,,-,,,-,,
GMC Mol,NL,0,1,,-,-,-,,-,,,-,,
D Mongia,India,0,1,,-,-,-,,-,,,-,,
PJ Moor,Zimbabwe,3,21,,-,-,-,,-,,,-,,
VV Morea,Papua New Guinea,2,5,,-,-,-,,-,,,-,,
EJG Morgan,England,10,86,,-,-,-,,-,,,-,,
RS Morton,West Indies,4,7,,-,-,-,,-,,,-,,
M Mosehle,South Africa,0,7,,-,-,-,,-,,,-,,
K Motlhanka,Botsw,0,7,,-,-,-,,-,,,-,,
Muaviath Ganee,Mald,0,5,,-,-,-,,-,,,-,,
Mudassar Muhammad,GER,0,7,,-,-,-,,-,,,-,,
Muhammad Amir,MAL,0,1,,-,-,-,,-,,,-,,
Muhammad Awais,"",0,3,,-,-,-,,-,,,-,,
Muhammad Hamayun,Saudi,0,4,,-,-,-,,-,,,-,,
Muhammad Kaleem,UAE,0,9,,-,-,-,,-,,,-,,
Muhammad Khurram,West Indies,0,5,,-,-,-,,-,,,-,,
Muhammad Usman,UAE,3,34,,-,-,-,,-,,,-,,
Mukhtar Ahmed,Pakisthan,0,6,,-,-,-,,-,,,-,,
Mukhtiar Singh,ESP,0,2,,-,-,-,,-,,,-,,
AA Mulla,CAN,0,4,,-,-,-,,-,,,-,,
Munir Dar,HKG,0,2,,-,-,-,,-,,,-,,
C Munoz-Mills,ESP,0,9,,-,-,-,,-,,,-,,
HG Munsey,SCOT,4,38,,-,-,-,,-,,,-,,
G Murali,CRC,0,3,,-,-,-,,-,,,-,,
D Murphy,SCOT,0,4,,-,-,-,,-,,,-,,
TK Musakanda,Zimbabwe,0,6,,-,-,-,,-,,,-,,
Mushfiqur Rahim,Bangladesh,13,84,,-,-,-,,-,,,-,,
P Mustard,England,0,2,,-,-,-,,-,,,-,,
F Mutizwa,Zimbabwe,1,3,,-,-,-,,-,,,-,,
R Mutumbami,Zimbabwe,4,22,,-,-,-,,-,,,-,,
M Mwamadi,West Indies,0,3,,-,-,-,,-,,,-,,
SJ Myburgh,NL,7,33,,-,-,-,,-,,,-,,
Nadif Chowdhury,Bangladesh,1,3,,-,-,-,,-,,,-,,
Najeeb Tarakai,Afganisthan,5,12,,-,-,-,,-,,,-,,
Najibullah Zadran,Afganisthan,7,57,,-,-,-,,-,,,-,,
Naseem Khushi,OMAN,2,10,,-,-,-,,-,,,-,,
Nasir Jamshed,Pakisthan,1,18,,-,-,-,,-,,,-,,
Nauman Anwar,Pakisthan,0,1,,-,-,-,,-,,,-,,
Nawazish Jezuli,Saudi,0,1,,-,-,-,,-,,,-,,
Nazimuddin,Bangladesh,1,7,,-,-,-,,-,,,-,,
Najmul Hossain Shanto,Bangladesh,0,2,,-,-,-,,-,,,-,,
Nazmus Sadat,Bangladesh,0,1,,-,-,-,,-,,,-,,
Nazwan Ismail,Mald,0,3,,-,-,-,,-,,,-,,
PM Nevill,Australia,0,9,,-,-,-,,-,,,-,,
OE Newey,GUE,0,7,,-,-,-,,-,,,-,,
HM Nicholls,New Zealand,3,5,,-,-,-,,-,,,-,,
G Nikitas,"",0,2,,-,-,-,,-,,,-,,
PA Nixon,England,0,1,,-,-,-,,-,,,-,,
ML Nkala,Zimbabwe,0,1,,-,-,-,,-,,,-,,
F Nkhoma,West Indies,0,4,,-,-,-,,-,,,-,,
Noor Ali Zadran,Afganisthan,7,20,,-,-,-,,-,,,-,,
Noor Momand,Belg,0,2,,-,-,-,,-,,,-,,
MJ North,Australia,0,1,,-,-,-,,-,,,-,,
Nurul Hasan,Bangladesh,1,9,,-,-,-,,-,,,-,,
AA Obanda,KENYA,12,30,,-,-,-,,-,,,-,,
NJ O'Brien,Ireland,8,30,,-,-,-,,-,,,-,,
DO Obuya,KENYA,5,10,,-,-,-,,-,,,-,,
NV Ojha,India,0,2,,-,-,-,,-,,,-,,
AA Onikoyi,NGA,0,9,,-,-,-,,-,,,-,,
CN Onwuzulike,NGA,0,9,,-,-,-,,-,,,-,,
KO Otieno,KENYA,0,4,,-,-,-,,-,,,-,,
A Otwani,UGA,0,4,,-,-,-,,-,,,-,,
MA Ouma,KENYA,6,22,,-,-,-,,-,,,-,,
SD Outerbridge,Bermuda,0,3,,-,-,-,,-,,,-,,
Ovais Yousof,NGA,0,3,,-,-,-,,-,,,-,,
VS Padhaal,Fin,0,5,,-,-,-,,-,,,-,,
TD Paine,Australia,8,12,,-,-,-,,-,,,-,,
K Pala,Papua New Guinea,0,2,,-,-,-,,-,,,-,,
I Pandey,NEPAL,0,4,,-,-,-,,-,,,-,,
MK Pandey,India,4,32,,-,-,-,,-,,,-,,
RR Pant,India,2,26,,-,-,-,,-,,,-,,
AE Paraam,SGP,0,3,,-,-,-,,-,,,-,,
BA Parchment,West Indies,0,1,,-,-,-,,-,,,-,,
M Patel,PNM,0,2,,-,-,-,,-,,,-,,
M Patel,Chile,0,3,,-,-,-,,-,,,-,,
MD Patel,South Africa,0,8,,-,-,-,,-,,,-,,
PA Patel,India,0,2,,-,-,-,,-,,,-,,
RN Patel,KENYA,0,2,,-,-,-,,-,,,-,,
SP Patil,UAE,2,18,,-,-,-,,-,,,-,,
RK Paudel,NEPAL,0,11,,-,-,-,,-,,,-,,
BBJL Perera,ITA,0,8,,-,-,-,,-,,,-,,
MDKJ Perera,Sri Lanka,6,42,,-,-,-,,-,,,-,,
SL Perera,Ghana,0,2,,-,-,-,,-,,,-,,
WKD Perkins,West Indies,0,1,,-,-,-,,-,,,-,,
AN Petersen,South Africa,0,2,,-,-,-,,-,,,-,,
T Phaswana,Botsw,0,1,,-,-,-,,-,,,-,,
GD Phillips,New Zealand,1,11,,-,-,-,,-,,,-,,
R Pillai,GER,0,6,,-,-,-,,-,,,-,,
LA Pomersbach,Australia,0,1,,-,-,-,,-,,,-,,
RT Ponting,Australia,4,17,,-,-,-,,-,,,-,,
NS Poonia,SCOT,3,8,,-,-,-,,-,,,-,,
N Pooran,West Indies,3,16,,-,-,-,,-,,,-,,
WTS Porterfield,Ireland,10,61,,-,-,-,,-,,,-,,
VRCF Poubel,"",0,3,,-,-,-,,-,,,-,,
A Poulose,OMAN,0,3,,-,-,-,,-,,,-,,
KOA Powell,West Indies,0,1,,-,-,-,,-,,,-,,
AD Poynter,Ireland,4,19,,-,-,-,,-,,,-,,
SW Poynter,Ireland,4,25,,-,-,-,,-,,,-,,
H Pragji,Botsw,0,4,,-,-,-,,-,,,-,,
AG Prince,South Africa,0,1,,-,-,-,,-,,,-,,
MJ Prior,England,3,10,,-,-,-,,-,,,-,,
SMA Priyanjan,Sri Lanka,0,3,,-,-,-,,-,,,-,,
Qalandar Khan,QAT,0,4,,-,-,-,,-,,,-,,
S Qeshile,South Africa,0,2,,-,-,-,,-,,,-,,
Raees Ahmadzai,Afganisthan,0,8,,-,-,-,,-,,,-,,
Rafatullah Mohmand,Pakisthan,0,3,,-,-,-,,-,,,-,,
AM Rahane,India,5,20,,-,-,-,,-,,,-,,
Rahmanullah Gurbaz,Afganisthan,0,7,,-,-,-,,-,,,-,,
Rahman Ademi,Serb,0,2,,-,-,-,,-,,,-,,
KL Rahul,India,3,34,,-,-,-,,-,,,-,,
PBB Rajapaksa,Sri Lanka,0,5,,-,-,-,,-,,,-,,
D Ramdin,West Indies,13,71,,-,-,-,,-,,,-,,
Rameez Raja,Pakisthan,0,2,,-,-,-,,-,,,-,,
Rameez Shahzad,UAE,3,22,,-,-,-,,-,,,-,,
Aminuddin Ramly,MAL,0,10,,-,-,-,,-,,,-,,
DA Rankin,Ireland,1,2,,-,-,-,,-,,,-,,
Raqibul Hasan,Bangladesh,2,5,,-,-,-,,-,,,-,,
Ravinderpal Singh,CAN,0,12,,-,-,-,,-,,,-,,
AT Rayudu,India,2,6,,-,-,-,,-,,,-,,
Razmal Shigiwal,Aut,0,4,,-,-,-,,-,,,-,,
CMW Read,England,0,1,,-,-,-,,-,,,-,,
NJ Reardon,Australia,0,2,,-,-,-,,-,,,-,,
DJ Reekers,NL,1,6,,-,-,-,,-,,,-,,
Rehman Abdul,ITA,0,7,,-,-,-,,-,,,-,,
FL Reifer,West Indies,0,1,,-,-,-,,-,,,-,,
ACL Richards,West Indies,0,1,,-,-,-,,-,,,-,,
DM Richards,West Indies,0,1,,-,-,-,,-,,,-,,
MJ Richardson,GER,0,3,,-,-,-,,-,,,-,,
CP Rizwan,UAE,0,5,,-,-,-,,-,,,-,,
Rizwan Mahmood,DEN,0,5,,-,-,-,,-,,,-,,
BJ Rohrer,Australia,0,1,,-,-,-,,-,,,-,,
L Ronchi,New Zealand,10,33,,-,-,-,,-,,,-,,
Rony Talukdar,Bangladesh,0,1,,-,-,-,,-,,,-,,
RR Rossouw,South Africa,2,15,,-,-,-,,-,,,-,,
JJ Roy,England,4,32,,-,-,-,,-,,,-,,
JA Rudolph,South Africa,0,1,,-,-,-,,-,,,-,,
RJMGM Rupasinghe,Sri Lanka,0,2,,-,-,-,,-,,,-,,
HD Rutherford,New Zealand,6,8,,-,-,-,,-,,,-,,
VM Sachdev,PNM,0,2,,-,-,-,,-,,,-,,
AK Sah,NEPAL,0,1,,-,-,-,,-,,,-,,
Sahibzada Farhan,Pakisthan,0,3,,-,-,-,,-,,,-,,
Sajid Cheema,Saudi,0,5,,-,-,-,,-,,,-,,
J Salazar,Peru,0,2,,-,-,-,,-,,,-,,
Salman Butt,Pakisthan,3,24,,-,-,-,,-,,,-,,
S Samarawickrama,Sri Lanka,2,7,,-,-,-,,-,,,-,,
BA Sambo,Moz,0,2,,-,-,-,,-,,,-,,
SV Samson,India,0,1,,-,-,-,,-,,,-,,
R Sandaruwan,KUW,0,10,,-,-,-,,-,,,-,,
KC Sangakkara,Sri Lanka,8,56,,-,-,-,,-,,,-,,
Saqlain Haider,UAE,0,6,,-,-,-,,-,,,-,,
Sarfaraz Ahmed,Pakisthan,9,58,,-,-,-,,-,,,-,,
A Sarma,GER,0,3,,-,-,-,,-,,,-,,
JOP Scamans,Fin,0,2,,-,-,-,,-,,,-,,
JD Schoonheim,NL,0,1,,-,-,-,,-,,,-,,
TL Seifert,New Zealand,1,19,,-,-,-,,-,,,-,,
Shabir Noori,Afganisthan,0,1,,-,-,-,,-,,,-,,
Shafiqullah,Afganisthan,9,46,,-,-,-,,-,,,-,,
Shafiq Sharif,MAL,0,10,,-,-,-,,-,,,-,,
Shafraz Jaleel,Mald,0,4,,-,-,-,,-,,,-,,
OA Shah,England,2,17,,-,-,-,,-,,,-,,
Shahbaz Badar,BAH,0,3,,-,-,-,,-,,,-,,
Shaheryar Butt,Belg,0,3,,-,-,-,,-,,,-,,
Shahid Wasif,HKG,3,9,,-,-,-,,-,,,-,,
Shahriar Nafees,Bangladesh,0,1,,-,-,-,,-,,,-,,
Shahzaib Hasan,Pakisthan,1,10,,-,-,-,,-,,,-,,
Shaiman Anwar,UAE,5,32,,-,-,-,,-,,,-,,
Shakeel Ansar,Pakisthan,0,2,,-,-,-,,-,,,-,,
Shamsudheen Purat,Saudi,0,3,,-,-,-,,-,,,-,,
Shamsur Rahman,Bangladesh,1,9,,-,-,-,,-,,,-,,
Sharjeel Khan,Pakisthan,3,15,,-,-,-,,-,,,-,,
D Sheeli,KUW,0,3,,-,-,-,,-,,,-,,
V Shetty,UAE,0,2,,-,-,-,,-,,,-,,
Shoaib Khan jnr,Pakisthan,0,4,,-,-,-,,-,,,-,,
V Sibanda,Zimbabwe,9,26,,-,-,-,,-,,,-,,
Simandeep Singh,HKG,0,7,,-,-,-,,-,,,-,,
Simranjit Singh,ITA,0,1,,-,-,-,,-,,,-,,
MS Sinclair,New Zealand,2,2,,-,-,-,,-,,,-,,
H Singh,GER,0,7,,-,-,-,,-,,,-,,
S Singh,PORT,0,1,,-,-,-,,-,,,-,,
JR Singleton,"",0,3,,-,-,-,,-,,,-,,
RM Siri,Arg,0,4,,-,-,-,,-,,,-,,
CJO Smith,SCOT,2,8,,-,-,-,,-,,,-,,
DS Smith,West Indies,2,6,,-,-,-,,-,,,-,,
S Smith,Bermuda,0,5,,-,-,-,,-,,,-,,
SJS Smith,SCOT,2,5,,-,-,-,,-,,,-,,
J Smits,NL,1,6,,-,-,-,,-,,,-,,
S Sohal,South Africa,0,3,,-,-,-,,-,,,-,,
M Sohel Patel,PNM,0,2,,-,-,-,,-,,,-,,
VS Solanki,England,2,3,,-,-,-,,-,,,-,,
ES Soto,CRC,0,1,,-,-,-,,-,,,-,,
L Sreekumar,UAE,0,1,,-,-,-,,-,,,-,,
H Srinivasan,GER,0,1,,-,-,-,,-,,,-,,
AJ Staal,NL,0,9,,-,-,-,,-,,,-,,
BS Stephenson,Blz,0,3,,-,-,-,,-,,,-,,
MWR Stokes,GUE,0,9,,-,-,-,,-,,,-,,
F Stoman,PORT,0,4,,-,-,-,,-,,,-,,
AJ Strauss,England,4,4,,-,-,-,,-,,,-,,
GM Strydom,Caym,0,6,,-,-,-,,-,,,-,,
R Strydom,Ireland,0,4,,-,-,-,,-,,,-,,
Sultan Ahmed,OMAN,2,17,,-,-,-,,-,,,-,,
Sumair Khan,MALTA,0,1,,-,-,-,,-,,,-,,
Suraj Kumar,OMAN,0,13,,-,-,-,,-,,,-,,
ZE Surkari,CAN,0,4,,-,-,-,,-,,,-,,
K Suttisan,THAI,0,2,,-,-,-,,-,,,-,,
P Syafiq Ali,MAL,0,2,,-,-,-,,-,,,-,,
ES Szwarczynski,NL,5,14,,-,-,-,,-,,,-,,
Talha Khan,GER,0,1,,-,-,-,,-,,,-,,
Tamim Iqbal,Bangladesh,11,75,,-,-,-,,-,,,-,,
R Tari,VAN,0,14,,-,-,-,,-,,,-,,
LRPL Taylor,New Zealand,13,95,,-,-,-,,-,,,-,,
HT Tector,Ireland,0,14,,-,-,-,,-,,,-,,
VE Tembo,Moz,0,6,,-,-,-,,-,,,-,,
SP Terry,Ireland,0,1,,-,-,-,,-,,,-,,
H Thaker,CAN,0,1,,-,-,-,,-,,,-,,
WU Tharanga,Sri Lanka,12,26,,-,-,-,,-,,,-,,
HDRL Thirimanne,Sri Lanka,4,26,,-,-,-,,-,,,-,,
DC Thomas,West Indies,4,3,,-,-,-,,-,,,-,,
RA Thomas,CAN,0,8,,-,-,-,,-,,,-,,
GJ Thompson,Ireland,3,10,,-,-,-,,-,,,-,,
MK Tiwary,India,1,3,,-,-,-,,-,,,-,,
C Tommy,VAN,0,12,,-,-,-,,-,,,-,,
OFJ Tonuu,Samoa,0,4,,-,-,-,,-,,,-,,
ME Trescothick,England,1,3,,-,-,-,,-,,,-,,
A Tripathi,Mex,0,3,,-,-,-,,-,,,-,,
IJL Trott,England,3,7,,-,-,-,,-,,,-,,
